group,subgroup,suborder,subcat,xaxis,xorder,xlabel,chart,value,count,total,missing,x0,x1,x2,x3
West Virginia,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,85.5,3823,4473,,out of,college students whose degree plans are,attended a four-year college.,
West Virginia,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,95,3068,3231,,out of,college students whose degree plans are,attended a four-year college.,
West Virginia,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,81.1,244,301,,out of,college students whose degree plans are,attended a four-year college.,
West Virginia,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,40.1,364,907,,out of,students whose degree plans are,enrolled in college.,
West Virginia,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,72.8,4473,6145,,out of,students whose degree plans are,enrolled in college.,
West Virginia,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,85.9,3231,3763,,out of,students whose degree plans are,enrolled in college.,
West Virginia,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,49.3,301,611,,out of,students whose degree plans are,enrolled in college.,
Wisconsin,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,23.2,258,1110,,out of,college students whose degree plans are,attended a four-year college.,
Wisconsin,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,74.8,15392,20588,,out of,college students whose degree plans are,attended a four-year college.,
Wisconsin,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,89.8,10910,12148,,out of,college students whose degree plans are,attended a four-year college.,
Wisconsin,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,68.6,1382,2015,,out of,college students whose degree plans are,attended a four-year college.,
Wisconsin,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,47.8,1110,2324,,out of,students whose degree plans are,enrolled in college.,
Wisconsin,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,78.3,20588,26286,,out of,students whose degree plans are,enrolled in college.,
Wisconsin,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,84.8,12148,14322,,out of,students whose degree plans are,enrolled in college.,
Wisconsin,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,55.3,2015,3642,,out of,students whose degree plans are,enrolled in college.,
Wyoming,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,10.9,27,247,,out of,college students whose degree plans are,attended a four-year college.,
Wyoming,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,38.8,543,1399,,out of,college students whose degree plans are,attended a four-year college.,
Wyoming,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,58.6,657,1122,,out of,college students whose degree plans are,attended a four-year college.,
Wyoming,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,27.6,67,243,,out of,college students whose degree plans are,attended a four-year college.,
Wyoming,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,28.2,247,875,,out of,students whose degree plans are,enrolled in college.,
Wyoming,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,58.6,1399,2388,,out of,students whose degree plans are,enrolled in college.,
Wyoming,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,64.2,1122,1748,,out of,students whose degree plans are,enrolled in college.,
Wyoming,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,27.5,243,885,,out of,students whose degree plans are,enrolled in college.,
National,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,28.5,10440,36609,,out of,college students whose degree plans are,attended a four-year college.,
National,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,69.4,390027,561742,,out of,college students whose degree plans are,attended a four-year college.,
National,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,84.9,442891,521770,,out of,college students whose degree plans are,attended a four-year college.,
National,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,70.3,87549,124520,,out of,college students whose degree plans are,attended a four-year college.,
National,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,32.9,36609,111245,,out of,students whose degree plans are,enrolled in college.,
National,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,70.7,561742,794445,,out of,students whose degree plans are,enrolled in college.,
National,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,79.8,521770,653782,,out of,students whose degree plans are,enrolled in college.,
National,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,51.9,124520,239771,,out of,students whose degree plans are,enrolled in college.,
Northeast,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,57.2,530,926,,out of,college students whose degree plans are,attended a four-year college.,
Northeast,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,86.2,34533,40072,,out of,college students whose degree plans are,attended a four-year college.,
Northeast,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,95.2,54155,56910,,out of,college students whose degree plans are,attended a four-year college.,
Northeast,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,90.6,18128,19998,,out of,college students whose degree plans are,attended a four-year college.,
Northeast,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,57.6,926,1607,,out of,students whose degree plans are,enrolled in college.,
Northeast,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,85,40072,47120,,out of,students whose degree plans are,enrolled in college.,
Northeast,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,87.1,56910,65361,,out of,students whose degree plans are,enrolled in college.,
Northeast,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,79.8,19998,25068,,out of,students whose degree plans are,enrolled in college.,
Midwest,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,26.6,4076,15300,,out of,college students whose degree plans are,attended a four-year college.,
Midwest,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,68.5,147635,215656,,out of,college students whose degree plans are,attended a four-year college.,
Midwest,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,83.1,136149,163814,,out of,college students whose degree plans are,attended a four-year college.,
Midwest,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,58.9,20936,35542,,out of,college students whose degree plans are,attended a four-year college.,
Midwest,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,35.9,15300,42658,,out of,students whose degree plans are,enrolled in college.,
Midwest,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,72.8,215656,296386,,out of,students whose degree plans are,enrolled in college.,
Midwest,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,80.4,163814,203637,,out of,students whose degree plans are,enrolled in college.,
Midwest,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,46.9,35542,75707,,out of,students whose degree plans are,enrolled in college.,
South,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,26.6,4360,16396,,out of,college students whose degree plans are,attended a four-year college.,
South,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,66,147650,223661,,out of,college students whose degree plans are,attended a four-year college.,
South,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,83.2,174115,209204,,out of,college students whose degree plans are,attended a four-year college.,
South,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,68.9,31109,45150,,out of,college students whose degree plans are,attended a four-year college.,
South,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,31.5,16396,52031,,out of,students whose degree plans are,enrolled in college.,
South,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,68.2,223661,327812,,out of,students whose degree plans are,enrolled in college.,
South,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,79.7,209204,262421,,out of,students whose degree plans are,enrolled in college.,
South,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,48.8,45150,92575,,out of,students whose degree plans are,enrolled in college.,
West,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,37,1474,3987,,out of,college students whose degree plans are,attended a four-year college.,
West,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,73.1,60209,82353,,out of,college students whose degree plans are,attended a four-year college.,
West,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,85.4,78472,91842,,out of,college students whose degree plans are,attended a four-year college.,
West,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,72.9,17376,23830,,out of,college students whose degree plans are,attended a four-year college.,
West,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,26.7,3987,14949,,out of,students whose degree plans are,enrolled in college.,
West,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,66.9,82353,123127,,out of,students whose degree plans are,enrolled in college.,
West,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,75.1,91842,122363,,out of,students whose degree plans are,enrolled in college.,
West,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,51.3,23830,46421,,out of,students whose degree plans are,enrolled in college.,
25% or less,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,52,306,588,,out of,college students whose degree plans are,attended a four-year college.,
25% or less,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,85.7,26321,30701,,out of,college students whose degree plans are,attended a four-year college.,
25% or less,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,94.2,37556,39871,,out of,college students whose degree plans are,attended a four-year college.,
25% or less,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,90,11248,12503,,out of,college students whose degree plans are,attended a four-year college.,
25% or less,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,43.9,588,1339,,out of,students whose degree plans are,enrolled in college.,
25% or less,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,82.5,30701,37200,,out of,students whose degree plans are,enrolled in college.,
25% or less,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,85,39871,46897,,out of,students whose degree plans are,enrolled in college.,
25% or less,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,76.1,12503,16436,,out of,students whose degree plans are,enrolled in college.,
26% - 50%,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,38,1525,4018,,out of,college students whose degree plans are,attended a four-year college.,
26% - 50%,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,74.2,91470,123299,,out of,college students whose degree plans are,attended a four-year college.,
26% - 50%,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,87.8,126232,143742,,out of,college students whose degree plans are,attended a four-year college.,
26% - 50%,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,78.3,33437,42678,,out of,college students whose degree plans are,attended a four-year college.,
26% - 50%,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,41.4,4018,9709,,out of,students whose degree plans are,enrolled in college.,
26% - 50%,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,77.1,123299,159943,,out of,students whose degree plans are,enrolled in college.,
26% - 50%,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,83.8,143742,171528,,out of,students whose degree plans are,enrolled in college.,
26% - 50%,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,69.3,42678,61596,,out of,students whose degree plans are,enrolled in college.,
51% - 75%,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,36.6,3975,10846,,out of,college students whose degree plans are,attended a four-year college.,
51% - 75%,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,73.1,144000,197005,,out of,college students whose degree plans are,attended a four-year college.,
51% - 75%,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,87.1,133728,153573,,out of,college students whose degree plans are,attended a four-year college.,
51% - 75%,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,73.7,21744,29504,,out of,college students whose degree plans are,attended a four-year college.,
51% - 75%,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,41.4,10846,26170,,out of,students whose degree plans are,enrolled in college.,
51% - 75%,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,73.6,197005,267695,,out of,students whose degree plans are,enrolled in college.,
51% - 75%,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,82.3,153573,186679,,out of,students whose degree plans are,enrolled in college.,
51% - 75%,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,55.1,29504,53502,,out of,students whose degree plans are,enrolled in college.,
76% - 100%,fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,14.3,614,4281,,out of,college students whose degree plans are,attended a four-year college.,
76% - 100%,fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,56.7,25064,44187,,out of,college students whose degree plans are,attended a four-year college.,
76% - 100%,fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,75.7,23528,31069,,out of,college students whose degree plans are,attended a four-year college.,
76% - 100%,fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,50.8,2014,3962,,out of,college students whose degree plans are,attended a four-year college.,
76% - 100%,enroll,1,,degcat,1,<Bach,Percent who enrolled in college,47.3,4281,9043,,out of,students whose degree plans are,enrolled in college.,
76% - 100%,enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,72.1,44187,61279,,out of,students whose degree plans are,enrolled in college.,
76% - 100%,enroll,1,,degcat,3,Graduate,Percent who enrolled in college,81.6,31069,38087,,out of,students whose degree plans are,enrolled in college.,
76% - 100%,enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,50.8,3962,7805,,out of,students whose degree plans are,enrolled in college.,
Statewide (100%),fouryr,1,,degcat,1,<Bach,Percent who attended a 4-year college,23.8,4020,16876,,out of,college students whose degree plans are,attended a four-year college.,
Statewide (100%),fouryr,1,,degcat,2,Bachelor's,Percent who attended a 4-year college,61.9,103172,166550,,out of,college students whose degree plans are,attended a four-year college.,
Statewide (100%),fouryr,1,,degcat,3,Graduate,Percent who attended a 4-year college,79.4,121847,153515,,out of,college students whose degree plans are,attended a four-year college.,
Statewide (100%),fouryr,1,,degcat,4,Other/Missing,Percent who attended a 4-year college,53.3,19106,35873,,out of,college students whose degree plans are,attended a four-year college.,
Statewide (100%),enroll,1,,degcat,1,<Bach,Percent who enrolled in college,26,16876,64984,,out of,students whose degree plans are,enrolled in college.,
Statewide (100%),enroll,1,,degcat,2,Bachelor's,Percent who enrolled in college,62.1,166550,268328,,out of,students whose degree plans are,enrolled in college.,
Statewide (100%),enroll,1,,degcat,3,Graduate,Percent who enrolled in college,72.9,153515,210591,,out of,students whose degree plans are,enrolled in college.,
Statewide (100%),enroll,1,,degcat,4,Other/Missing,Percent who enrolled in college,35.7,35873,100432,,out of,students whose degree plans are,enrolled in college.,
Alabama,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,51.2,3656,7145,,out of,college students whose parent income level is,attended a four-year college.,
Alabama,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,56.6,2668,4717,,out of,college students whose parent income level is,attended a four-year college.,
Alabama,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,63,3437,5452,,out of,college students whose parent income level is,attended a four-year college.,
Alabama,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,77.8,3425,4405,,out of,college students whose parent income level is,attended a four-year college.,
Alabama,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,68.2,3869,5671,,out of,college students whose parent income level is,attended a four-year college.,
Alabama,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,61.8,7145,11568,,out of,students whose parent income level is,enrolled in college.,
Alabama,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,70.1,4717,6730,,out of,students whose parent income level is,enrolled in college.,
Alabama,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,78.7,5452,6927,,out of,students whose parent income level is,enrolled in college.,
Alabama,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,84.5,4405,5213,,out of,students whose parent income level is,enrolled in college.,
Alabama,enroll,1,,inccat,5,Missing,Percent who enrolled in college,73.8,5671,7684,,out of,students whose parent income level is,enrolled in college.,
Alaska,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,92.2,212,230,,out of,college students whose parent income level is,attended a four-year college.,
Alaska,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,94.4,184,195,,out of,college students whose parent income level is,attended a four-year college.,
Alaska,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,95.2,413,434,,out of,college students whose parent income level is,attended a four-year college.,
Alaska,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,95.7,514,537,,out of,college students whose parent income level is,attended a four-year college.,
Alaska,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,95.4,503,527,,out of,college students whose parent income level is,attended a four-year college.,
Alaska,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,52.6,230,437,,out of,students whose parent income level is,enrolled in college.,
Alaska,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,69.4,195,281,,out of,students whose parent income level is,enrolled in college.,
Alaska,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,76.1,434,570,,out of,students whose parent income level is,enrolled in college.,
Alaska,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,82.5,537,651,,out of,students whose parent income level is,enrolled in college.,
Alaska,enroll,1,,inccat,5,Missing,Percent who enrolled in college,67.1,527,785,,out of,students whose parent income level is,enrolled in college.,
Arizona,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,55.2,2304,4174,,out of,college students whose parent income level is,attended a four-year college.,
Arizona,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,61.9,1834,2964,,out of,college students whose parent income level is,attended a four-year college.,
Arizona,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,70.2,2102,2993,,out of,college students whose parent income level is,attended a four-year college.,
Arizona,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,80.5,2297,2852,,out of,college students whose parent income level is,attended a four-year college.,
Arizona,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,64.9,2947,4538,,out of,college students whose parent income level is,attended a four-year college.,
Arizona,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,47.3,4174,8819,,out of,students whose parent income level is,enrolled in college.,
Arizona,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,60.1,2964,4931,,out of,students whose parent income level is,enrolled in college.,
Arizona,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,66.9,2993,4475,,out of,students whose parent income level is,enrolled in college.,
Arizona,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,74.7,2852,3817,,out of,students whose parent income level is,enrolled in college.,
Arizona,enroll,1,,inccat,5,Missing,Percent who enrolled in college,47.2,4538,9616,,out of,students whose parent income level is,enrolled in college.,
Arkansas,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,59.7,3078,5154,,out of,college students whose parent income level is,attended a four-year college.,
Arkansas,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,65,2330,3585,,out of,college students whose parent income level is,attended a four-year college.,
Arkansas,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,73.1,2572,3517,,out of,college students whose parent income level is,attended a four-year college.,
Arkansas,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,83.3,1999,2399,,out of,college students whose parent income level is,attended a four-year college.,
Arkansas,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,69,1863,2700,,out of,college students whose parent income level is,attended a four-year college.,
Arkansas,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,59.5,5154,8656,,out of,students whose parent income level is,enrolled in college.,
Arkansas,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,67.9,3585,5282,,out of,students whose parent income level is,enrolled in college.,
Arkansas,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,77.5,3517,4538,,out of,students whose parent income level is,enrolled in college.,
Arkansas,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,82,2399,2924,,out of,students whose parent income level is,enrolled in college.,
Arkansas,enroll,1,,inccat,5,Missing,Percent who enrolled in college,60.3,2700,4475,,out of,students whose parent income level is,enrolled in college.,
California,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,73.1,14381,19682,,out of,college students whose parent income level is,attended a four-year college.,
California,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,75.8,7870,10379,,out of,college students whose parent income level is,attended a four-year college.,
California,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,79.6,8476,10647,,out of,college students whose parent income level is,attended a four-year college.,
California,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,88.1,13603,15435,,out of,college students whose parent income level is,attended a four-year college.,
California,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,82.5,26257,31818,,out of,college students whose parent income level is,attended a four-year college.,
California,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,76.3,19682,25807,,out of,students whose parent income level is,enrolled in college.,
California,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,83,10379,12498,,out of,students whose parent income level is,enrolled in college.,
California,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,85.7,10647,12421,,out of,students whose parent income level is,enrolled in college.,
California,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,88.7,15435,17401,,out of,students whose parent income level is,enrolled in college.,
California,enroll,1,,inccat,5,Missing,Percent who enrolled in college,81.3,31818,39116,,out of,students whose parent income level is,enrolled in college.,
Colorado,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,60.3,3195,5297,,out of,college students whose parent income level is,attended a four-year college.,
Colorado,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,70.8,3673,5189,,out of,college students whose parent income level is,attended a four-year college.,
Colorado,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,78.5,5089,6482,,out of,college students whose parent income level is,attended a four-year college.,
Colorado,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,87.8,5892,6710,,out of,college students whose parent income level is,attended a four-year college.,
Colorado,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,70.2,4462,6353,,out of,college students whose parent income level is,attended a four-year college.,
Colorado,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,41.1,5297,12884,,out of,students whose parent income level is,enrolled in college.,
Colorado,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,54.5,5189,9519,,out of,students whose parent income level is,enrolled in college.,
Colorado,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,65.9,6482,9839,,out of,students whose parent income level is,enrolled in college.,
Colorado,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,74.5,6710,9009,,out of,students whose parent income level is,enrolled in college.,
Colorado,enroll,1,,inccat,5,Missing,Percent who enrolled in college,43,6353,14776,,out of,students whose parent income level is,enrolled in college.,
Connecticut,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,83.7,458,547,,out of,college students whose parent income level is,attended a four-year college.,
Connecticut,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,90.1,564,626,,out of,college students whose parent income level is,attended a four-year college.,
Connecticut,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,93.7,1026,1095,,out of,college students whose parent income level is,attended a four-year college.,
Connecticut,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,97.3,2289,2353,,out of,college students whose parent income level is,attended a four-year college.,
Connecticut,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,96.4,5080,5269,,out of,college students whose parent income level is,attended a four-year college.,
Connecticut,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,82.1,547,666,,out of,students whose parent income level is,enrolled in college.,
Connecticut,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,86,626,728,,out of,students whose parent income level is,enrolled in college.,
Connecticut,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,88.4,1095,1238,,out of,students whose parent income level is,enrolled in college.,
Connecticut,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,88.4,2353,2663,,out of,students whose parent income level is,enrolled in college.,
Connecticut,enroll,1,,inccat,5,Missing,Percent who enrolled in college,84.2,5269,6256,,out of,students whose parent income level is,enrolled in college.,
Delaware,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,84.1,95,113,,out of,college students whose parent income level is,attended a four-year college.,
Delaware,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,86,80,93,,out of,college students whose parent income level is,attended a four-year college.,
Delaware,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,88.4,152,172,,out of,college students whose parent income level is,attended a four-year college.,
Delaware,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,96.3,308,320,,out of,college students whose parent income level is,attended a four-year college.,
Delaware,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,95.1,487,512,,out of,college students whose parent income level is,attended a four-year college.,
Delaware,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,76.4,113,148,,out of,students whose parent income level is,enrolled in college.,
Delaware,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,85.3,93,109,,out of,students whose parent income level is,enrolled in college.,
Delaware,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,86,172,200,,out of,students whose parent income level is,enrolled in college.,
Delaware,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,88.9,320,360,,out of,students whose parent income level is,enrolled in college.,
Delaware,enroll,1,,inccat,5,Missing,Percent who enrolled in college,84.5,512,606,,out of,students whose parent income level is,enrolled in college.,
District of Columbia,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,88.5,161,182,,out of,college students whose parent income level is,attended a four-year college.,
District of Columbia,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,92.4,97,105,,out of,college students whose parent income level is,attended a four-year college.,
District of Columbia,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,94.7,72,76,,out of,college students whose parent income level is,attended a four-year college.,
District of Columbia,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,97.7,208,213,,out of,college students whose parent income level is,attended a four-year college.,
District of Columbia,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,93.9,641,683,,out of,college students whose parent income level is,attended a four-year college.,
District of Columbia,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,70.8,182,257,,out of,students whose parent income level is,enrolled in college.,
District of Columbia,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,80.8,105,130,,out of,students whose parent income level is,enrolled in college.,
District of Columbia,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,86.4,76,88,,out of,students whose parent income level is,enrolled in college.,
District of Columbia,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,84.9,213,251,,out of,students whose parent income level is,enrolled in college.,
District of Columbia,enroll,1,,inccat,5,Missing,Percent who enrolled in college,74.2,683,921,,out of,students whose parent income level is,enrolled in college.,
Florida,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,75.7,15592,20584,,out of,college students whose parent income level is,attended a four-year college.,
Florida,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,76.7,9233,12041,,out of,college students whose parent income level is,attended a four-year college.,
Florida,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,78.7,9057,11501,,out of,college students whose parent income level is,attended a four-year college.,
Florida,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,86.4,8837,10228,,out of,college students whose parent income level is,attended a four-year college.,
Florida,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,81.9,21112,25770,,out of,college students whose parent income level is,attended a four-year college.,
Florida,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,54.9,20584,37521,,out of,students whose parent income level is,enrolled in college.,
Florida,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,67.3,12041,17889,,out of,students whose parent income level is,enrolled in college.,
Florida,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,77.6,11501,14825,,out of,students whose parent income level is,enrolled in college.,
Florida,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,83.9,10228,12188,,out of,students whose parent income level is,enrolled in college.,
